date,state,daily
2015-11-11,Pulau Pinang,4.0
2015-11-11,Sabah,16.0
2015-11-11,Sarawak,1.0
2015-11-11,Selangor,16.0
2015-11-11,Terengganu,0.0
2015-11-11,W.P. Kuala Lumpur,15.0
2015-11-11,W.P. Labuan,1.0
2015-11-11,W.P. Putrajaya,0.0
2015-11-12,Johor,2.0
2015-11-12,Kedah,11.0
2015-11-12,Kelantan,0.0
2015-11-12,Melaka,2.0
2015-11-12,Negeri Sembilan,5.0
2015-11-12,Pahang,0.0
2015-11-12,Perak,0.0
2015-11-12,Perlis,0.0
2015-11-12,Pulau Pinang,7.0
2015-11-12,Sabah,8.0
2015-11-12,Sarawak,0.0
2015-11-12,Selangor,18.0
2015-11-12,Terengganu,0.0
2015-11-12,W.P. Kuala Lumpur,9.0
2015-11-12,W.P. Labuan,0.0
2015-11-12,W.P. Putrajaya,1.0
2015-11-13,Johor,5.0
2015-11-13,Kedah,2.0
2015-11-13,Kelantan,0.0
2015-11-13,Melaka,2.0
2015-11-13,Negeri Sembilan,6.0
2015-11-13,Pahang,0.0
2015-11-13,Perak,6.0
2015-11-13,Perlis,0.0
2015-11-13,Pulau Pinang,4.0
2015-11-13,Sabah,2.0
2015-11-13,Sarawak,2.0
2015-11-13,Selangor,27.0
2015-11-13,Terengganu,1.0
2015-11-13,W.P. Kuala Lumpur,8.0
2015-11-13,W.P. Labuan,0.0
2015-11-13,W.P. Putrajaya,0.0
2015-11-14,Johor,3.0
2015-11-14,Kedah,0.0
2015-11-14,Kelantan,0.0
2015-11-14,Melaka,0.0
2015-11-14,Negeri Sembilan,6.0
2015-11-14,Pahang,0.0
2015-11-14,Perak,1.0
2015-11-14,Perlis,0.0
2015-11-14,Pulau Pinang,0.0
2015-11-14,Sabah,1.0
2015-11-14,Sarawak,0.0
2015-11-14,Selangor,13.0
2015-11-14,Terengganu,1.0
2015-11-14,W.P. Kuala Lumpur,6.0
2015-11-14,W.P. Labuan,0.0
2015-11-14,W.P. Putrajaya,0.0
2015-11-15,Johor,22.0
2015-11-15,Kedah,12.0
2015-11-15,Kelantan,0.0
2015-11-15,Melaka,0.0
2015-11-15,Negeri Sembilan,5.0
2015-11-15,Pahang,2.0
2015-11-15,Perak,1.0
2015-11-15,Perlis,0.0
2015-11-15,Pulau Pinang,9.0
2015-11-15,Sabah,0.0
2015-11-15,Sarawak,6.0
2015-11-15,Selangor,30.0
2015-11-15,Terengganu,2.0
2015-11-15,W.P. Kuala Lumpur,23.0
2015-11-15,W.P. Labuan,1.0
2015-11-15,W.P. Putrajaya,2.0
2015-11-16,Johor,11.0
2015-11-16,Kedah,21.0
2015-11-16,Kelantan,0.0
2015-11-16,Melaka,8.0
2015-11-16,Negeri Sembilan,5.0
2015-11-16,Pahang,3.0
2015-11-16,Perak,4.0
2015-11-16,Perlis,0.0
2015-11-16,Pulau Pinang,17.0
2015-11-16,Sabah,27.0
2015-11-16,Sarawak,2.0
2015-11-16,Selangor,25.0
2015-11-16,Terengganu,1.0
2015-11-16,W.P. Kuala Lumpur,18.0
2015-11-16,W.P. Labuan,1.0
2015-11-16,W.P. Putrajaya,1.0
2015-11-17,Johor,6.0
2015-11-17,Kedah,10.0
2015-11-17,Kelantan,1.0
2015-11-17,Melaka,5.0
2015-11-17,Negeri Sembilan,8.0
2015-11-17,Pahang,1.0
2015-11-17,Perak,4.0
2015-11-17,Perlis,1.0
2015-11-17,Pulau Pinang,19.0
2015-11-17,Sabah,12.0
2015-11-17,Sarawak,3.0
2015-11-17,Selangor,32.0
2015-11-17,Terengganu,4.0
2015-11-17,W.P. Kuala Lumpur,13.0
2015-11-17,W.P. Labuan,0.0
2015-11-17,W.P. Putrajaya,2.0
2015-11-18,Johor,8.0
2015-11-18,Kedah,25.0
2015-11-18,Kelantan,3.0
2015-11-18,Melaka,9.0
2015-11-18,Negeri Sembilan,10.0
2015-11-18,Pahang,2.0
2015-11-18,Perak,18.0
2015-11-18,Perlis,0.0
2015-11-18,Pulau Pinang,46.0
2015-11-18,Sabah,11.0
2015-11-18,Sarawak,4.0
2015-11-18,Selangor,50.0
2015-11-18,Terengganu,3.0
2015-11-18,W.P. Kuala Lumpur,19.0
2015-11-18,W.P. Labuan,0.0
2015-11-18,W.P. Putrajaya,2.0
2015-11-19,Johor,7.0
2015-11-19,Kedah,12.0
2015-11-19,Kelantan,0.0
2015-11-19,Melaka,9.0
2015-11-19,Negeri Sembilan,47.0
2015-11-19,Pahang,6.0
2015-11-19,Perak,3.0
2015-11-19,Perlis,0.0
2015-11-19,Pulau Pinang,10.0
2015-11-19,Sabah,8.0
2015-11-19,Sarawak,14.0
2015-11-19,Selangor,80.0
2015-11-19,Terengganu,3.0
2015-11-19,W.P. Kuala Lumpur,29.0
2015-11-19,W.P. Labuan,0.0
2015-11-19,W.P. Putrajaya,3.0
2015-11-20,Johor,6.0
2015-11-20,Kedah,3.0
2015-11-20,Kelantan,1.0
2015-11-20,Melaka,1.0
2015-11-20,Negeri Sembilan,1.0
2015-11-20,Pahang,1.0
2015-11-20,Perak,2.0
2015-11-20,Perlis,1.0
2015-11-20,Pulau Pinang,3.0
2015-11-20,Sabah,1.0
2015-11-20,Sarawak,3.0
2015-11-20,Selangor,13.0
2015-11-20,Terengganu,1.0
2015-11-20,W.P. Kuala Lumpur,10.0
2015-11-20,W.P. Labuan,0.0
2015-11-20,W.P. Putrajaya,3.0
2015-11-21,Johor,33.0
2015-11-21,Kedah,3.0
2015-11-21,Kelantan,1.0
2015-11-21,Melaka,3.0
2015-11-21,Negeri Sembilan,6.0
2015-11-21,Pahang,3.0
2015-11-21,Perak,3.0
2015-11-21,Perlis,0.0
2015-11-21,Pulau Pinang,5.0
2015-11-21,Sabah,23.0
2015-11-21,Sarawak,6.0
2015-11-21,Selangor,44.0
2015-11-21,Terengganu,2.0
2015-11-21,W.P. Kuala Lumpur,23.0
2015-11-21,W.P. Labuan,1.0
2015-11-21,W.P. Putrajaya,19.0
2015-11-22,Johor,19.0
2015-11-22,Kedah,5.0
2015-11-22,Kelantan,4.0
2015-11-22,Melaka,6.0
2015-11-22,Negeri Sembilan,2.0
2015-11-22,Pahang,5.0
2015-11-22,Perak,1.0
2015-11-22,Perlis,2.0
2015-11-22,Pulau Pinang,1.0
2015-11-22,Sabah,1.0
2015-11-22,Sarawak,0.0
2015-11-22,Selangor,3.0
2015-11-22,Terengganu,7.0
2015-11-22,W.P. Kuala Lumpur,8.0
2015-11-22,W.P. Labuan,0.0
2015-11-22,W.P. Putrajaya,0.0
2015-11-23,Johor,6.0
2015-11-23,Kedah,4.0
2015-11-23,Kelantan,0.0
2015-11-23,Melaka,3.0
2015-11-23,Negeri Sembilan,0.0
2015-11-23,Pahang,2.0
2015-11-23,Perak,9.0
2015-11-23,Perlis,1.0
2015-11-23,Pulau Pinang,5.0
2015-11-23,Sabah,1.0
2015-11-23,Sarawak,15.0
2015-11-23,Selangor,15.0
2015-11-23,Terengganu,0.0
2015-11-23,W.P. Kuala Lumpur,6.0
2015-11-23,W.P. Labuan,1.0
2015-11-23,W.P. Putrajaya,2.0
2015-11-24,Johor,5.0
2015-11-24,Kedah,3.0
2015-11-24,Kelantan,38.0
2015-11-24,Melaka,6.0
2015-11-24,Negeri Sembilan,2.0
2015-11-24,Pahang,0.0
2015-11-24,Perak,5.0
2015-11-24,Perlis,2.0
2015-11-24,Pulau Pinang,20.0
2015-11-24,Sabah,4.0
2015-11-24,Sarawak,10.0
2015-11-24,Selangor,14.0
2015-11-24,Terengganu,4.0
2015-11-24,W.P. Kuala Lumpur,13.0
2015-11-24,W.P. Labuan,1.0
2015-11-24,W.P. Putrajaya,1.0
2015-11-25,Johor,9.0
2015-11-25,Kedah,2.0
2015-11-25,Kelantan,1.0
2015-11-25,Melaka,10.0
2015-11-25,Negeri Sembilan,4.0
2015-11-25,Pahang,2.0
2015-11-25,Perak,2.0
2015-11-25,Perlis,0.0
2015-11-25,Pulau Pinang,1.0
2015-11-25,Sabah,3.0
2015-11-25,Sarawak,11.0
2015-11-25,Selangor,24.0
2015-11-25,Terengganu,0.0
2015-11-25,W.P. Kuala Lumpur,11.0
2015-11-25,W.P. Labuan,0.0
2015-11-25,W.P. Putrajaya,0.0
2015-11-26,Johor,5.0
2015-11-26,Kedah,2.0
2015-11-26,Kelantan,6.0
2015-11-26,Melaka,19.0
2015-11-26,Negeri Sembilan,3.0
2015-11-26,Pahang,2.0
2015-11-26,Perak,3.0
2015-11-26,Perlis,0.0
2015-11-26,Pulau Pinang,5.0
2015-11-26,Sabah,3.0
2015-11-26,Sarawak,5.0
2015-11-26,Selangor,23.0
2015-11-26,Terengganu,1.0
2015-11-26,W.P. Kuala Lumpur,4.0
2015-11-26,W.P. Labuan,0.0
2015-11-26,W.P. Putrajaya,2.0
2015-11-27,Johor,1.0
2015-11-27,Kedah,1.0
2015-11-27,Kelantan,0.0
2015-11-27,Melaka,4.0
2015-11-27,Negeri Sembilan,1.0
2015-11-27,Pahang,0.0
2015-11-27,Perak,0.0
2015-11-27,Perlis,0.0
2015-11-27,Pulau Pinang,2.0
2015-11-27,Sabah,1.0
2015-11-27,Sarawak,2.0
2015-11-27,Selangor,10.0
2015-11-27,Terengganu,0.0
2015-11-27,W.P. Kuala Lumpur,3.0
2015-11-27,W.P. Labuan,0.0
2015-11-27,W.P. Putrajaya,0.0
2015-11-28,Johor,10.0
2015-11-28,Kedah,8.0
2015-11-28,Kelantan,3.0
2015-11-28,Melaka,3.0
2015-11-28,Negeri Sembilan,16.0
2015-11-28,Pahang,3.0
2015-11-28,Perak,3.0
2015-11-28,Perlis,1.0
2015-11-28,Pulau Pinang,11.0
2015-11-28,Sabah,0.0
2015-11-28,Sarawak,19.0
2015-11-28,Selangor,23.0
2015-11-28,Terengganu,2.0
2015-11-28,W.P. Kuala Lumpur,41.0
2015-11-28,W.P. Labuan,0.0
2015-11-28,W.P. Putrajaya,0.0
2015-11-29,Johor,4.0
2015-11-29,Kedah,3.0
2015-11-29,Kelantan,0.0
2015-11-29,Melaka,1.0
2015-11-29,Negeri Sembilan,2.0
2015-11-29,Pahang,0.0
2015-11-29,Perak,0.0
2015-11-29,Perlis,2.0
2015-11-29,Pulau Pinang,7.0
2015-11-29,Sabah,3.0
2015-11-29,Sarawak,2.0
2015-11-29,Selangor,28.0
2015-11-29,Terengganu,0.0
2015-11-29,W.P. Kuala Lumpur,7.0
2015-11-29,W.P. Labuan,0.0
2015-11-29,W.P. Putrajaya,0.0
2015-11-30,Johor,16.0
2015-11-30,Kedah,3.0
2015-11-30,Kelantan,5.0
2015-11-30,Melaka,20.0
2015-11-30,Negeri Sembilan,5.0
2015-11-30,Pahang,3.0
2015-11-30,Perak,3.0
2015-11-30,Perlis,3.0
2015-11-30,Pulau Pinang,14.0
2015-11-30,Sabah,4.0
2015-11-30,Sarawak,0.0
2015-11-30,Selangor,18.0
2015-11-30,Terengganu,4.0
2015-11-30,W.P. Kuala Lumpur,13.0
2015-11-30,W.P. Labuan,0.0
2015-11-30,W.P. Putrajaya,2.0
2015-12-01,Johor,10.0
2015-12-01,Kedah,5.0
2015-12-01,Kelantan,3.0
2015-12-01,Melaka,3.0
2015-12-01,Negeri Sembilan,1.0
2015-12-01,Pahang,5.0
2015-12-01,Perak,4.0
2015-12-01,Perlis,2.0
2015-12-01,Pulau Pinang,8.0
2015-12-01,Sabah,0.0
2015-12-01,Sarawak,16.0
2015-12-01,Selangor,16.0
2015-12-01,Terengganu,5.0
2015-12-01,W.P. Kuala Lumpur,7.0
2015-12-01,W.P. Labuan,0.0
2015-12-01,W.P. Putrajaya,0.0
2015-12-02,Johor,9.0
2015-12-02,Kedah,14.0
2015-12-02,Kelantan,6.0
2015-12-02,Melaka,12.0
2015-12-02,Negeri Sembilan,4.0
2015-12-02,Pahang,1.0
2015-12-02,Perak,21.0
2015-12-02,Perlis,1.0
2015-12-02,Pulau Pinang,18.0
2015-12-02,Sabah,10.0
2015-12-02,Sarawak,34.0
2015-12-02,Selangor,55.0
2015-12-02,Terengganu,9.0
2015-12-02,W.P. Kuala Lumpur,43.0
2015-12-02,W.P. Labuan,1.0
2015-12-02,W.P. Putrajaya,6.0
2015-12-03,Johor,17.0
2015-12-03,Kedah,2.0
2015-12-03,Kelantan,2.0
2015-12-03,Melaka,3.0
2015-12-03,Negeri Sembilan,10.0
2015-12-03,Pahang,5.0
2015-12-03,Perak,8.0
2015-12-03,Perlis,0.0
2015-12-03,Pulau Pinang,16.0
2015-12-03,Sabah,8.0
2015-12-03,Sarawak,16.0
2015-12-03,Selangor,24.0
2015-12-03,Terengganu,3.0
2015-12-03,W.P. Kuala Lumpur,13.0
2015-12-03,W.P. Labuan,0.0
2015-12-03,W.P. Putrajaya,2.0
2015-12-04,Johor,3.0
2015-12-04,Kedah,5.0
2015-12-04,Kelantan,2.0
2015-12-04,Melaka,18.0
2015-12-04,Negeri Sembilan,4.0
2015-12-04,Pahang,2.0
2015-12-04,Perak,7.0
2015-12-04,Perlis,2.0
2015-12-04,Pulau Pinang,13.0
2015-12-04,Sabah,7.0
2015-12-04,Sarawak,3.0
2015-12-04,Selangor,21.0
2015-12-04,Terengganu,4.0
2015-12-04,W.P. Kuala Lumpur,12.0
2015-12-04,W.P. Labuan,0.0
2015-12-04,W.P. Putrajaya,1.0
2015-12-05,Johor,4.0
2015-12-05,Kedah,1.0
2015-12-05,Kelantan,3.0
2015-12-05,Melaka,3.0
2015-12-05,Negeri Sembilan,8.0
2015-12-05,Pahang,1.0
2015-12-05,Perak,4.0
2015-12-05,Perlis,1.0
2015-12-05,Pulau Pinang,3.0
2015-12-05,Sabah,1.0
2015-12-05,Sarawak,2.0
2015-12-05,Selangor,18.0
2015-12-05,Terengganu,1.0
2015-12-05,W.P. Kuala Lumpur,8.0
2015-12-05,W.P. Labuan,0.0
2015-12-05,W.P. Putrajaya,0.0
2015-12-06,Johor,6.0
2015-12-06,Kedah,3.0
2015-12-06,Kelantan,0.0
2015-12-06,Melaka,2.0
2015-12-06,Negeri Sembilan,9.0
2015-12-06,Pahang,4.0
2015-12-06,Perak,5.0
2015-12-06,Perlis,0.0
2015-12-06,Pulau Pinang,14.0
2015-12-06,Sabah,2.0
2015-12-06,Sarawak,8.0
2015-12-06,Selangor,18.0
2015-12-06,Terengganu,1.0
2015-12-06,W.P. Kuala Lumpur,11.0
2015-12-06,W.P. Labuan,0.0
2015-12-06,W.P. Putrajaya,0.0
2015-12-07,Johor,6.0
2015-12-07,Kedah,4.0
2015-12-07,Kelantan,2.0
2015-12-07,Melaka,3.0
2015-12-07,Negeri Sembilan,1.0
2015-12-07,Pahang,5.0
2015-12-07,Perak,4.0
2015-12-07,Perlis,0.0
2015-12-07,Pulau Pinang,5.0
2015-12-07,Sabah,6.0
2015-12-07,Sarawak,5.0
2015-12-07,Selangor,32.0
2015-12-07,Terengganu,12.0
2015-12-07,W.P. Kuala Lumpur,25.0
2015-12-07,W.P. Labuan,1.0
2015-12-07,W.P. Putrajaya,0.0
2015-12-08,Johor,6.0
2015-12-08,Kedah,2.0
2015-12-08,Kelantan,4.0
2015-12-08,Melaka,1.0
2015-12-08,Negeri Sembilan,7.0
2015-12-08,Pahang,5.0
2015-12-08,Perak,31.0
2015-12-08,Perlis,1.0
2015-12-08,Pulau Pinang,2.0
2015-12-08,Sabah,8.0
2015-12-08,Sarawak,33.0
2015-12-08,Selangor,39.0
2015-12-08,Terengganu,2.0
2015-12-08,W.P. Kuala Lumpur,17.0
2015-12-08,W.P. Labuan,2.0
2015-12-08,W.P. Putrajaya,1.0
2015-12-09,Johor,19.0
2015-12-09,Kedah,2.0
2015-12-09,Kelantan,1.0
2015-12-09,Melaka,2.0
2015-12-09,Negeri Sembilan,1.0
2015-12-09,Pahang,3.0
2015-12-09,Perak,26.0
2015-12-09,Perlis,0.0
2015-12-09,Pulau Pinang,9.0
2015-12-09,Sabah,8.0
2015-12-09,Sarawak,1.0
2015-12-09,Selangor,27.0
2015-12-09,Terengganu,1.0
2015-12-09,W.P. Kuala Lumpur,30.0
2015-12-09,W.P. Labuan,0.0
2015-12-09,W.P. Putrajaya,5.0
2015-12-10,Johor,11.0
2015-12-10,Kedah,13.0
2015-12-10,Kelantan,5.0
2015-12-10,Melaka,4.0
2015-12-10,Negeri Sembilan,4.0
2015-12-10,Pahang,2.0
2015-12-10,Perak,38.0
2015-12-10,Perlis,2.0
2015-12-10,Pulau Pinang,33.0
2015-12-10,Sabah,29.0
2015-12-10,Sarawak,18.0
2015-12-10,Selangor,44.0
2015-12-10,Terengganu,13.0
2015-12-10,W.P. Kuala Lumpur,28.0
2015-12-10,W.P. Labuan,2.0
2015-12-10,W.P. Putrajaya,2.0
2015-12-11,Johor,5.0
2015-12-11,Kedah,4.0
2015-12-11,Kelantan,2.0
2015-12-11,Melaka,4.0
2015-12-11,Negeri Sembilan,2.0
2015-12-11,Pahang,3.0
2015-12-11,Perak,13.0
2015-12-11,Perlis,0.0
2015-12-11,Pulau Pinang,5.0
2015-12-11,Sabah,1.0
2015-12-11,Sarawak,2.0
2015-12-11,Selangor,13.0
2015-12-11,Terengganu,2.0
2015-12-11,W.P. Kuala Lumpur,17.0
2015-12-11,W.P. Labuan,0.0
2015-12-11,W.P. Putrajaya,0.0
2015-12-12,Johor,14.0
2015-12-12,Kedah,3.0
2015-12-12,Kelantan,1.0
2015-12-12,Melaka,0.0
2015-12-12,Negeri Sembilan,0.0
2015-12-12,Pahang,1.0
2015-12-12,Perak,2.0
2015-12-12,Perlis,1.0
2015-12-12,Pulau Pinang,2.0
2015-12-12,Sabah,1.0
2015-12-12,Sarawak,2.0
2015-12-12,Selangor,11.0
2015-12-12,Terengganu,7.0
2015-12-12,W.P. Kuala Lumpur,6.0
2015-12-12,W.P. Labuan,0.0
2015-12-12,W.P. Putrajaya,0.0
2015-12-13,Johor,7.0
2015-12-13,Kedah,4.0
2015-12-13,Kelantan,0.0
2015-12-13,Melaka,4.0
2015-12-13,Negeri Sembilan,21.0
2015-12-13,Pahang,5.0
2015-12-13,Perak,1.0
2015-12-13,Perlis,2.0
2015-12-13,Pulau Pinang,18.0
2015-12-13,Sabah,2.0
2015-12-13,Sarawak,5.0
2015-12-13,Selangor,23.0
2015-12-13,Terengganu,1.0
2015-12-13,W.P. Kuala Lumpur,17.0
2015-12-13,W.P. Labuan,1.0
2015-12-13,W.P. Putrajaya,2.0
2015-12-14,Johor,6.0
2015-12-14,Kedah,5.0
2015-12-14,Kelantan,1.0
2015-12-14,Melaka,7.0
2015-12-14,Negeri Sembilan,3.0
2015-12-14,Pahang,3.0
2015-12-14,Perak,6.0
2015-12-14,Perlis,0.0
2015-12-14,Pulau Pinang,21.0
2015-12-14,Sabah,2.0
2015-12-14,Sarawak,5.0
2015-12-14,Selangor,19.0
2015-12-14,Terengganu,1.0
2015-12-14,W.P. Kuala Lumpur,10.0
2015-12-14,W.P. Labuan,0.0
2015-12-14,W.P. Putrajaya,1.0
2015-12-15,Johor,10.0
2015-12-15,Kedah,28.0
2015-12-15,Kelantan,1.0
2015-12-15,Melaka,3.0
2015-12-15,Negeri Sembilan,6.0
2015-12-15,Pahang,3.0
2015-12-15,Perak,9.0
2015-12-15,Perlis,1.0
2015-12-15,Pulau Pinang,13.0
2015-12-15,Sabah,2.0
2015-12-15,Sarawak,4.0
2015-12-15,Selangor,18.0
2015-12-15,Terengganu,1.0
2015-12-15,W.P. Kuala Lumpur,6.0
2015-12-15,W.P. Labuan,1.0
2015-12-15,W.P. Putrajaya,3.0
2015-12-16,Johor,12.0
2015-12-16,Kedah,4.0
2015-12-16,Kelantan,5.0
2015-12-16,Melaka,10.0
2015-12-16,Negeri Sembilan,3.0
2015-12-16,Pahang,4.0
2015-12-16,Perak,1.0
2015-12-16,Perlis,0.0
2015-12-16,Pulau Pinang,14.0
2015-12-16,Sabah,9.0
2015-12-16,Sarawak,1.0
2015-12-16,Selangor,20.0
2015-12-16,Terengganu,0.0
2015-12-16,W.P. Kuala Lumpur,17.0
2015-12-16,W.P. Labuan,26.0
2015-12-16,W.P. Putrajaya,2.0
2015-12-17,Johor,4.0
2015-12-17,Kedah,2.0
2015-12-17,Kelantan,1.0
2015-12-17,Melaka,13.0
2015-12-17,Negeri Sembilan,1.0
2015-12-17,Pahang,0.0
2015-12-17,Perak,4.0
2015-12-17,Perlis,0.0
2015-12-17,Pulau Pinang,17.0
2015-12-17,Sabah,4.0
2015-12-17,Sarawak,1.0
2015-12-17,Selangor,17.0
2015-12-17,Terengganu,0.0
2015-12-17,W.P. Kuala Lumpur,8.0
2015-12-17,W.P. Labuan,13.0
2015-12-17,W.P. Putrajaya,1.0
2015-12-18,Johor,13.0
2015-12-18,Kedah,4.0
2015-12-18,Kelantan,1.0
2015-12-18,Melaka,4.0
2015-12-18,Negeri Sembilan,6.0
2015-12-18,Pahang,1.0
2015-12-18,Perak,4.0
2015-12-18,Perlis,0.0
2015-12-18,Pulau Pinang,6.0
2015-12-18,Sabah,1.0
2015-12-18,Sarawak,23.0
2015-12-18,Selangor,26.0
2015-12-18,Terengganu,0.0
2015-12-18,W.P. Kuala Lumpur,10.0
2015-12-18,W.P. Labuan,0.0
2015-12-18,W.P. Putrajaya,1.0
2015-12-19,Johor,2.0
2015-12-19,Kedah,9.0
2015-12-19,Kelantan,2.0
2015-12-19,Melaka,3.0
2015-12-19,Negeri Sembilan,1.0
2015-12-19,Pahang,3.0
2015-12-19,Perak,2.0
2015-12-19,Perlis,1.0
2015-12-19,Pulau Pinang,14.0
2015-12-19,Sabah,15.0
2015-12-19,Sarawak,0.0
2015-12-19,Selangor,11.0
2015-12-19,Terengganu,0.0
2015-12-19,W.P. Kuala Lumpur,4.0
2015-12-19,W.P. Labuan,1.0
2015-12-19,W.P. Putrajaya,0.0
2015-12-20,Johor,25.0
2015-12-20,Kedah,20.0
2015-12-20,Kelantan,1.0
2015-12-20,Melaka,0.0
2015-12-20,Negeri Sembilan,10.0
2015-12-20,Pahang,1.0
2015-12-20,Perak,3.0
2015-12-20,Perlis,0.0
2015-12-20,Pulau Pinang,18.0
2015-12-20,Sabah,1.0
2015-12-20,Sarawak,7.0
2015-12-20,Selangor,10.0
2015-12-20,Terengganu,8.0
2015-12-20,W.P. Kuala Lumpur,13.0
2015-12-20,W.P. Labuan,0.0
2015-12-20,W.P. Putrajaya,0.0
2015-12-21,Johor,27.0
2015-12-21,Kedah,12.0
2015-12-21,Kelantan,2.0
2015-12-21,Melaka,3.0
2015-12-21,Negeri Sembilan,4.0
2015-12-21,Pahang,1.0
2015-12-21,Perak,31.0
2015-12-21,Perlis,0.0
2015-12-21,Pulau Pinang,33.0
2015-12-21,Sabah,1.0
2015-12-21,Sarawak,5.0
2015-12-21,Selangor,14.0
2015-12-21,Terengganu,2.0
2015-12-21,W.P. Kuala Lumpur,9.0
2015-12-21,W.P. Labuan,0.0
2015-12-21,W.P. Putrajaya,0.0
2015-12-22,Johor,14.0
2015-12-22,Kedah,9.0
2015-12-22,Kelantan,27.0
2015-12-22,Melaka,4.0
2015-12-22,Negeri Sembilan,2.0
2015-12-22,Pahang,13.0
2015-12-22,Perak,11.0
2015-12-22,Perlis,0.0
2015-12-22,Pulau Pinang,6.0
2015-12-22,Sabah,7.0
2015-12-22,Sarawak,4.0
2015-12-22,Selangor,21.0
2015-12-22,Terengganu,26.0
2015-12-22,W.P. Kuala Lumpur,12.0
2015-12-22,W.P. Labuan,0.0
2015-12-22,W.P. Putrajaya,1.0
2015-12-23,Johor,23.0
2015-12-23,Kedah,3.0
2015-12-23,Kelantan,1.0
2015-12-23,Melaka,2.0
2015-12-23,Negeri Sembilan,0.0
2015-12-23,Pahang,2.0
2015-12-23,Perak,4.0
2015-12-23,Perlis,1.0
2015-12-23,Pulau Pinang,4.0
2015-12-23,Sabah,3.0
2015-12-23,Sarawak,0.0
2015-12-23,Selangor,17.0
2015-12-23,Terengganu,3.0
2015-12-23,W.P. Kuala Lumpur,13.0
2015-12-23,W.P. Labuan,0.0
2015-12-23,W.P. Putrajaya,0.0
2015-12-24,Johor,3.0
2015-12-24,Kedah,1.0
2015-12-24,Kelantan,0.0
2015-12-24,Melaka,1.0
2015-12-24,Negeri Sembilan,2.0
2015-12-24,Pahang,2.0
2015-12-24,Perak,2.0
2015-12-24,Perlis,0.0
2015-12-24,Pulau Pinang,2.0
2015-12-24,Sabah,0.0
2015-12-24,Sarawak,6.0
2015-12-24,Selangor,6.0
2015-12-24,Terengganu,0.0
2015-12-24,W.P. Kuala Lumpur,9.0
2015-12-24,W.P. Labuan,0.0
2015-12-24,W.P. Putrajaya,2.0
2015-12-25,Johor,3.0
2015-12-25,Kedah,7.0
2015-12-25,Kelantan,0.0
2015-12-25,Melaka,1.0
2015-12-25,Negeri Sembilan,4.0
2015-12-25,Pahang,2.0
2015-12-25,Perak,8.0
2015-12-25,Perlis,2.0
2015-12-25,Pulau Pinang,10.0
2015-12-25,Sabah,2.0
2015-12-25,Sarawak,2.0
2015-12-25,Selangor,12.0
2015-12-25,Terengganu,0.0
2015-12-25,W.P. Kuala Lumpur,8.0
2015-12-25,W.P. Labuan,0.0
2015-12-25,W.P. Putrajaya,0.0
2015-12-26,Johor,45.0
2015-12-26,Kedah,1.0
2015-12-26,Kelantan,0.0
2015-12-26,Melaka,2.0
2015-12-26,Negeri Sembilan,0.0
2015-12-26,Pahang,2.0
2015-12-26,Perak,1.0
2015-12-26,Perlis,0.0
2015-12-26,Pulau Pinang,1.0
2015-12-26,Sabah,3.0
2015-12-26,Sarawak,1.0
2015-12-26,Selangor,15.0
2015-12-26,Terengganu,5.0
2015-12-26,W.P. Kuala Lumpur,8.0
2015-12-26,W.P. Labuan,0.0
2015-12-26,W.P. Putrajaya,2.0
2015-12-27,Johor,2.0
2015-12-27,Kedah,0.0
2015-12-27,Kelantan,1.0
2015-12-27,Melaka,2.0
2015-12-27,Negeri Sembilan,0.0
2015-12-27,Pahang,0.0
2015-12-27,Perak,0.0
2015-12-27,Perlis,0.0
2015-12-27,Pulau Pinang,8.0
2015-12-27,Sabah,2.0
2015-12-27,Sarawak,0.0
2015-12-27,Selangor,22.0
2015-12-27,Terengganu,2.0
2015-12-27,W.P. Kuala Lumpur,5.0
2015-12-27,W.P. Labuan,0.0
2015-12-27,W.P. Putrajaya,0.0
2015-12-28,Johor,3.0
2015-12-28,Kedah,7.0
2015-12-28,Kelantan,1.0
2015-12-28,Melaka,0.0
2015-12-28,Negeri Sembilan,2.0
2015-12-28,Pahang,1.0
2015-12-28,Perak,0.0
2015-12-28,Perlis,0.0
2015-12-28,Pulau Pinang,9.0
2015-12-28,Sabah,2.0
2015-12-28,Sarawak,0.0
2015-12-28,Selangor,10.0
2015-12-28,Terengganu,4.0
2015-12-28,W.P. Kuala Lumpur,6.0
2015-12-28,W.P. Labuan,0.0
2015-12-28,W.P. Putrajaya,1.0
2015-12-29,Johor,9.0
2015-12-29,Kedah,4.0
2015-12-29,Kelantan,0.0
2015-12-29,Melaka,4.0
2015-12-29,Negeri Sembilan,3.0
2015-12-29,Pahang,0.0
2015-12-29,Perak,4.0
2015-12-29,Perlis,3.0
2015-12-29,Pulau Pinang,11.0
2015-12-29,Sabah,2.0
2015-12-29,Sarawak,2.0
2015-12-29,Selangor,16.0
2015-12-29,Terengganu,1.0
2015-12-29,W.P. Kuala Lumpur,9.0
2015-12-29,W.P. Labuan,1.0
2015-12-29,W.P. Putrajaya,0.0
2015-12-30,Johor,5.0
2015-12-30,Kedah,0.0
2015-12-30,Kelantan,2.0
2015-12-30,Melaka,0.0
2015-12-30,Negeri Sembilan,21.0
2015-12-30,Pahang,5.0
2015-12-30,Perak,4.0
2015-12-30,Perlis,1.0
2015-12-30,Pulau Pinang,5.0
